path_number	feature_type	feature	feature_id	coordinate	column_order	cell_type	primer	raw_value
2	exon	E15	P2:E15	chr3:55429271-55429344	25	EX_cerebellum_granule	poly(dT)	0.04562131427803069
2	exon	E15	P2:E15	chr3:55429271-55429344	25	EX_cortical	poly(dT)	0.09649681725671655
2	exon	E15	P2:E15	chr3:55429271-55429344	25	INH_medium_spiny	poly(dT)	0.1064611349421476
2	exon	E15	P2:E15	chr3:55429271-55429344	25	INH_midbrain	poly(dT)	0.016759579422764802
2	exon	E15	P2:E15	chr3:55429271-55429344	25	INH_migrating_interneuron	poly(dT)	0.043429256027681225
2	junction	J16	P2:J16	chr3:55429345-55440991	26	ASC	poly(dT)	0.0
2	junction	J16	P2:J16	chr3:55429345-55440991	26	EX_cerebellum_granule	poly(dT)	0.5
2	junction	J16	P2:J16	chr3:55429345-55440991	26	EX_cortical	poly(dT)	0.7272727272727273
2	junction	J16	P2:J16	chr3:55429345-55440991	26	INH_medium_spiny	poly(dT)	0.8
2	junction	J16	P2:J16	chr3:55429345-55440991	26	INH_midbrain	poly(dT)	1.0
2	junction	J16	P2:J16	chr3:55429345-55440991	26	INH_migrating_interneuron	poly(dT)	0.4
2	exon	E17	P2:E17	chr3:55440991-55446485	27	ASC	poly(dT)	0.00023091770598291145
2	exon	E17	P2:E17	chr3:55440991-55446485	27	EX_cerebellum_granule	poly(dT)	0.0007495345319418764
2	exon	E17	P2:E17	chr3:55440991-55446485	27	EX_cortical	poly(dT)	0.0031078837145902005
2	exon	E17	P2:E17	chr3:55440991-55446485	27	INH_medium_spiny	poly(dT)	0.002283802896557875
2	exon	E17	P2:E17	chr3:55440991-55446485	27	INH_midbrain	poly(dT)	0.004881518887843175
2	exon	E17	P2:E17	chr3:55440991-55446485	27	INH_migrating_interneuron	poly(dT)	0.0038922947795007575
3	path	P3	P3:path		28	ASC	poly(dT)	0.23031945957429825
3	path	P3	P3:path		28	EX_cerebellum_granule	poly(dT)	0.10636339804066727
3	path	P3	P3:path		28	EX_cortical	poly(dT)	0.14496215219002273
3	path	P3	P3:path		28	INH_medium_spiny	poly(dT)	0.2421144113150228
3	path	P3	P3:path		28	INH_midbrain	poly(dT)	0.08631131438101364
3	path	P3	P3:path		28	INH_migrating_interneuron	poly(dT)	0.10523384604336247
3	junction	J2	P3:J2	chr3:55370517-55385226	29	ASC	poly(dT)	0.08
3	junction	J2	P3:J2	chr3:55370517-55385226	29	EX_cerebellum_granule	poly(dT)	0.9135802469135802
3	junction	J2	P3:J2	chr3:55370517-55385226	29	EX_cortical	poly(dT)	0.8469387755102041
3	junction	J2	P3:J2	chr3:55370517-55385226	29	INH_medium_spiny	poly(dT)	0.7941176470588235
3	junction	J2	P3:J2	chr3:55370517-55385226	29	INH_midbrain	poly(dT)	0.8333333333333334
3	junction	J2	P3:J2	chr3:55370517-55385226	29	INH_migrating_interneuron	poly(dT)	0.6436781609195402
3	exon	E3	P3:E3	chr3:55385226-55385310	30	ASC	poly(dT)	0.1650444536338261
3	exon	E3	P3:E3	chr3:55385226-55385310	30	EX_cerebellum_granule	poly(dT)	1.0
3	exon	E3	P3:E3	chr3:55385226-55385310	30	EX_cortical	poly(dT)	1.0
3	exon	E3	P3:E3	chr3:55385226-55385310	30	INH_medium_spiny	poly(dT)	1.0
3	exon	E3	P3:E3	chr3:55385226-55385310	30	INH_midbrain	poly(dT)	1.0
3	exon	E3	P3:E3	chr3:55385226-55385310	30	INH_migrating_interneuron	poly(dT)	1.0
3	junction	J3	P3:J3	chr3:55385311-55387755	31	ASC	poly(dT)	0.4657534246575342
3	junction	J3	P3:J3	chr3:55385311-55387755	31	EX_cerebellum_granule	poly(dT)	0.5227272727272727
3	junction	J3	P3:J3	chr3:55385311-55387755	31	EX_cortical	poly(dT)	0.575925925925926
3	junction	J3	P3:J3	chr3:55385311-55387755	31	INH_medium_spiny	poly(dT)	0.6595744680851063
3	junction	J3	P3:J3	chr3:55385311-55387755	31	INH_midbrain	poly(dT)	0.5670103092783505
3	junction	J3	P3:J3	chr3:55385311-55387755	31	INH_migrating_interneuron	poly(dT)	0.5983606557377049
3	exon	E5	P3:E5	chr3:55387755-55387863	32	ASC	poly(dT)	0.2955490882120572
3	exon	E5	P3:E5	chr3:55387755-55387863	32	EX_cerebellum_granule	poly(dT)	1.0
3	exon	E5	P3:E5	chr3:55387755-55387863	32	EX_cortical	poly(dT)	1.0
3	exon	E5	P3:E5	chr3:55387755-55387863	32	INH_medium_spiny	poly(dT)	1.0
3	exon	E5	P3:E5	chr3:55387755-55387863	32	INH_midbrain	poly(dT)	1.0
3	exon	E5	P3:E5	chr3:55387755-55387863	32	INH_migrating_interneuron	poly(dT)	1.0
3	junction	J5	P3:J5	chr3:55387864-55394728	33	ASC	poly(dT)	1.0
3	junction	J5	P3:J5	chr3:55387864-55394728	33	EX_cerebellum_granule	poly(dT)	1.0
3	junction	J5	P3:J5	chr3:55387864-55394728	33	EX_cortical	poly(dT)	1.0
3	junction	J5	P3:J5	chr3:55387864-55394728	33	INH_medium_spiny	poly(dT)	1.0
3	junction	J5	P3:J5	chr3:55387864-55394728	33	INH_midbrain	poly(dT)	1.0
3	junction	J5	P3:J5	chr3:55387864-55394728	33	INH_migrating_interneuron	poly(dT)	1.0
3	exon	E6	P3:E6	chr3:55394728-55394785	34	ASC	poly(dT)	0.1694063996121447
3	exon	E6	P3:E6	chr3:55394728-55394785	34	EX_cerebellum_granule	poly(dT)	0.8108166066220621
3	exon	E6	P3:E6	chr3:55394728-55394785	34	EX_cortical	poly(dT)	0.8396973978105934
3	exon	E6	P3:E6	chr3:55394728-55394785	34	INH_medium_spiny	poly(dT)	0.567507750506441
3	exon	E6	P3:E6	chr3:55394728-55394785	34	INH_midbrain	poly(dT)	1.0
3	exon	E6	P3:E6	chr3:55394728-55394785	34	INH_migrating_interneuron	poly(dT)	0.6465265836023371
3	junction	J6	P3:J6	chr3:55394786-55395213	35	ASC	poly(dT)	1.0
3	junction	J6	P3:J6	chr3:55394786-55395213	35	EX_cerebellum_granule	poly(dT)	1.0
3	junction	J6	P3:J6	chr3:55394786-55395213	35	EX_cortical	poly(dT)	1.0
3	junction	J6	P3:J6	chr3:55394786-55395213	35	INH_medium_spiny	poly(dT)	1.0
3	junction	J6	P3:J6	chr3:55394786-55395213	35	INH_midbrain	poly(dT)	1.0
3	junction	J6	P3:J6	chr3:55394786-55395213	35	INH_migrating_interneuron	poly(dT)	1.0
3	exon	E7	P3:E7	chr3:55395213-55395332	36	ASC	poly(dT)	0.06723601347393088
3	exon	E7	P3:E7	chr3:55395213-55395332	36	EX_cerebellum_granule	poly(dT)	0.30186863302534944
3	exon	E7	P3:E7	chr3:55395213-55395332	36	EX_cortical	poly(dT)	0.20156786449988556
3	exon	E7	P3:E7	chr3:55395213-55395332	36	INH_medium_spiny	poly(dT)	0.23729443903494538
3	exon	E7	P3:E7	chr3:55395213-55395332	36	INH_midbrain	poly(dT)	0.3245213228894691
3	exon	E7	P3:E7	chr3:55395213-55395332	36	INH_migrating_interneuron	poly(dT)	0.28813065033537477
3	junction	J7	P3:J7	chr3:55395333-55397171	37	ASC	poly(dT)	1.0
3	junction	J7	P3:J7	chr3:55395333-55397171	37	EX_cerebellum_granule	poly(dT)	1.0
3	junction	J7	P3:J7	chr3:55395333-55397171	37	EX_cortical	poly(dT)	1.0
3	junction	J7	P3:J7	chr3:55395333-55397171	37	INH_medium_spiny	poly(dT)	1.0
3	junction	J7	P3:J7	chr3:55395333-55397171	37	INH_midbrain	poly(dT)	1.0
3	junction	J7	P3:J7	chr3:55395333-55397171	37	INH_migrating_interneuron	poly(dT)	1.0
3	exon	E8	P3:E8	chr3:55397171-55397317	38	ASC	poly(dT)	0.028820403381036072
3	exon	E8	P3:E8	chr3:55397171-55397317	38	EX_cerebellum_granule	poly(dT)	0.023769635786084157
3	exon	E8	P3:E8	chr3:55397171-55397317	38	EX_cortical	poly(dT)	0.09839577854488099
3	exon	E8	P3:E8	chr3:55397171-55397317	38	INH_medium_spiny	poly(dT)	0.15270243118344384
3	exon	E8	P3:E8	chr3:55397171-55397317	38	INH_midbrain	poly(dT)	0.19452838949828347
3	exon	E8	P3:E8	chr3:55397171-55397317	38	INH_migrating_interneuron	poly(dT)	0.1167562388034829
3	junction	J8	P3:J8	chr3:55397318-55407456	39	ASC	poly(dT)	NA
3	junction	J8	P3:J8	chr3:55397318-55407456	39	EX_cerebellum_granule	poly(dT)	NA
3	junction	J8	P3:J8	chr3:55397318-55407456	39	EX_cortical	poly(dT)	0.9629629629629629
3	junction	J8	P3:J8	chr3:55397318-55407456	39	INH_medium_spiny	poly(dT)	1.0
3	junction	J8	P3:J8	chr3:55397318-55407456	39	INH_midbrain	poly(dT)	1.0
3	junction	J8	P3:J8	chr3:55397318-55407456	39	INH_migrating_interneuron	poly(dT)	1.0
3	exon	E9	P3:E9	chr3:55407456-55407589	40	ASC	poly(dT)	0.0013705637017023846
3	exon	E9	P3:E9	chr3:55407456-55407589	40	EX_cerebellum_granule	poly(dT)	0.00680234223339592
3	exon	E9	P3:E9	chr3:55407456-55407589	40	EX_cortical	poly(dT)	0.07506584723441616
3	exon	E9	P3:E9	chr3:55407456-55407589	40	INH_medium_spiny	poly(dT)	0.08939600924297693
3	exon	E9	P3:E9	chr3:55407456-55407589	40	INH_midbrain	poly(dT)	0.14358921542975167
3	exon	E9	P3:E9	chr3:55407456-55407589	40	INH_migrating_interneuron	poly(dT)	0.10141223018764446
3	junction	J9	P3:J9	chr3:55407590-55409794	41	ASC	poly(dT)	1.0
3	junction	J9	P3:J9	chr3:55407590-55409794	41	EX_cerebellum_granule	poly(dT)	1.0
3	junction	J9	P3:J9	chr3:55407590-55409794	41	EX_cortical	poly(dT)	1.0
3	junction	J9	P3:J9	chr3:55407590-55409794	41	INH_medium_spiny	poly(dT)	1.0
3	junction	J9	P3:J9	chr3:55407590-55409794	41	INH_midbrain	poly(dT)	NA
3	junction	J9	P3:J9	chr3:55407590-55409794	41	INH_migrating_interneuron	poly(dT)	1.0
3	exon	E10	P3:E10	chr3:55409794-55409871	42	ASC	poly(dT)	0.013431684016042542
3	exon	E10	P3:E10	chr3:55409794-55409871	42	EX_cerebellum_granule	poly(dT)	0.09305578335429081
3	exon	E10	P3:E10	chr3:55409794-55409871	42	EX_cortical	poly(dT)	0.08703217892963831
3	exon	E10	P3:E10	chr3:55409794-55409871	42	INH_medium_spiny	poly(dT)	0.07787598099185246
3	exon	E10	P3:E10	chr3:55409794-55409871	42	INH_midbrain	poly(dT)	0.08358916975104966
3	exon	E10	P3:E10	chr3:55409794-55409871	42	INH_migrating_interneuron	poly(dT)	0.07530041650776559
3	junction	J11	P3:J11	chr3:55409872-55410233	43	ASC	poly(dT)	0.0
3	junction	J11	P3:J11	chr3:55409872-55410233	43	EX_cerebellum_granule	poly(dT)	0.0
3	junction	J11	P3:J11	chr3:55409872-55410233	43	EX_cortical	poly(dT)	0.0
3	junction	J11	P3:J11	chr3:55409872-55410233	43	INH_medium_spiny	poly(dT)	0.0
3	junction	J11	P3:J11	chr3:55409872-55410233	43	INH_midbrain	poly(dT)	0.0
3	junction	J11	P3:J11	chr3:55409872-55410233	43	INH_migrating_interneuron	poly(dT)	0.0
3	exon	E12	P3:E12	chr3:55410233-55410326	44	ASC	poly(dT)	0.09045123957671167
3	exon	E12	P3:E12	chr3:55410233-55410326	44	EX_cerebellum_granule	poly(dT)	0.40745172314718203
3	exon	E12	P3:E12	chr3:55410233-55410326	44	EX_cortical	poly(dT)	0.5393926259965034
3	exon	E12	P3:E12	chr3:55410233-55410326	44	INH_medium_spiny	poly(dT)	0.5074512972439178
3	exon	E12	P3:E12	chr3:55410233-55410326	44	INH_midbrain	poly(dT)	0.7505337005087019
3	exon	E12	P3:E12	chr3:55410233-55410326	44	INH_migrating_interneuron	poly(dT)	0.39332073739009576
3	junction	J12	P3:J12	chr3:55410327-55414122	45	ASC	poly(dT)	1.0
3	junction	J12	P3:J12	chr3:55410327-55414122	45	EX_cerebellum_granule	poly(dT)	1.0
3	junction	J12	P3:J12	chr3:55410327-55414122	45	EX_cortical	poly(dT)	0.9940476190476191
3	junction	J12	P3:J12	chr3:55410327-55414122	45	INH_medium_spiny	poly(dT)	1.0
3	junction	J12	P3:J12	chr3:55410327-55414122	45	INH_midbrain	poly(dT)	1.0
3	junction	J12	P3:J12	chr3:55410327-55414122	45	INH_migrating_interneuron	poly(dT)	1.0
3	exon	E13	P3:E13	chr3:55414122-55414202	46	ASC	poly(dT)	0.10826607216472478
3	exon	E13	P3:E13	chr3:55414122-55414202	46	EX_cerebellum_granule	poly(dT)	0.5399479673940702
3	exon	E13	P3:E13	chr3:55414122-55414202	46	EX_cortical	poly(dT)	0.6745504946466265
